t x y 
0.00362 1902.60387842793 -362.449329564628
0.00363 1790.87337007868 -348.038577838551
0.00364 1679.87965091398 -333.690550037432
0.00365 1569.61673622068 -319.404772324233
0.00366 1460.07912734776 -305.180848593241
0.00367 1351.26087563559 -291.018304800105
0.00368 1243.96306822135 -277.024068395623
0.00369 1136.56283171266 -262.98271245945
0.0037 1029.86964664074 -249.002053407902
0.00371 923.871563756853 -235.080934095388
0.00372 818.568794534325 -221.219564633242
0.00373 713.949953187654 -207.416872159287
0.00374 610.019493986456 -193.673776278286
0.00375 506.77229804259 -179.99025005105
0.00376 404.203394481537 -166.365630688863
0.00377 303.083052598256 -152.903515932769
0.00378 201.836350117508 -139.393070521668
0.00379 101.245502692727 -125.939397995707
0.0038 1.30531958700674 -112.542111164488
0.00381 -97.9893658764626 -99.2008237211474
0.00382 -196.648460107891 -85.9143435144614
0.00383 -294.667567809448 -72.683896263562
0.00384 -392.051757606842 -59.509105141237
0.00385 -488.038648101771 -46.4932033330242
0.00386 -584.187443274715 -33.4256344978983
0.00387 -680.486791585136 -20.3079840444001
0.00388 -774.633525198268 -7.45284754249898
0.00389 -868.186537913725 5.35079039981415
0.0039 -962.670617869846 18.3097660386738
0.00391 -1055.78580285641 31.1113754780804
0.00392 -1147.55315976353 43.7579514147392
0.00393 -1240.2661074658 56.5619409578093
0.00394 -1331.62967876646 69.2100365034196
0.00395 -1421.65024333439 81.7020734819605
0.00396 -1511.87171561098 94.2496335292069
0.00397 -1601.52689528154 106.747230132132
0.00398 -1690.61080677055 119.19355993153
0.00399 -1778.39314474107 131.488681539003
0.004 -1866.37752596454 143.838236070954
0.00401 -1954.56247835284 156.242317486044
0.00402 -2041.45656285654 168.495566758323
0.00403 -2127.80746174152 180.700192643404
0.00404 -2213.61971602939 192.856546803107
0.00405 -2298.16255662385 204.863699219542
0.00406 -2382.93528501797 216.928458616777
0.00407 -2467.17493627795 228.944784028511
0.00408 -2550.90677497756 240.916332620753
0.00409 -2634.12920007742 252.842715300092
0.0041 -2716.10039225593 264.620023333674
0.00411 -2798.3080193767 276.454917965899
0.00412 -2880.02239018626 288.246068323918
0.00413 -2961.24290719403 299.992962919075
0.00414 -3041.9738737166 311.695947016191
0.00415 -3122.21458802324 323.35449316138
0.00416 -3201.97425045142 334.969808387132
0.00417 -3281.2620785145 346.543109277199
0.00418 -3360.0722974716 358.072987594105
0.00419 -3438.41906438437 369.561533263886
0.0042 -3515.57374840087 380.905954324854
0.00421 -3592.99530684281 392.310667225985
0.00422 -3670.68278782242 403.775860916728
0.00423 -3746.47340137704 414.996968668624
0.00424 -3821.82167915518 426.17809097513
0.00425 -3898.15493561993 437.520005024775
0.00426 -3973.33840042829 448.722505877593
0.00427 -4047.37072759359 459.784252268084
0.00428 -4121.6850968746 470.907500771529
0.00429 -4196.28121601898 482.092266357283
0.0043 -4269.73365501762 493.136630980562
0.00431 -4342.07131923603 504.044638457317
0.00432 -4414.69066404861 515.013199148475
0.00433 -4486.90221727669 525.945018981342
0.00434 -4558.70463996619 536.839503672194
0.00435 -4630.0965130907 547.696044286634
0.00436 -4701.09187830917 558.516791252669
0.00437 -4771.68409672883 569.300209815288
0.00438 -4841.18946660832 579.948922871445
0.00439 -4911.00594342189 590.661821311842
0.0044 -4981.12257057142 601.437302442756
0.00441 -5049.46560944272 611.978922315579
0.00442 -5117.43404958315 622.486188150664
0.00443 -5186.416249556 633.158096557264
0.00444 -5254.32535028117 643.695305981266
0.00445 -5321.17924876563 654.100008697605
0.00446 -5388.36239253853 664.570918176349
0.00447 -5455.17785700536 675.007478522581
0.00448 -5521.62901846952 685.409970592097
0.00449 -5587.72990427885 695.780601692876
0.0045 -5653.48394627492 706.119673374709
0.00451 -5718.87845916489 716.424573893999
0.00452 -5783.93280255931 726.698487006327
0.00453 -5848.65033906654 736.941709986895
0.00454 -5913.01819082849 747.15159668778
0.00455 -5976.3745768023 757.232476715566
0.00456 -6040.08343440545 767.381818100327
0.00457 -6104.13388510235 777.598005952919
0.00458 -6166.51174224005 787.588511381681
0.00459 -6228.56618574471 797.548526783767
0.0046 -6291.64252795224 807.673857555916
0.00461 -6353.73448099157 817.672904577045
0.00462 -6414.84819910001 827.545842668267
0.00463 -6476.9803284257 837.583353701257
0.00464 -6538.13547993205 847.494664329412
0.00465 -6598.33066601928 857.281950907635
0.00466 -6658.88372935607 867.137170344254
0.00467 -6719.13282284563 876.963509070924
0.00468 -6779.09771281902 886.764310477217
0.00469 -6838.77020412109 896.537792576917
0.0047 -6897.4842376709 906.185613116834
0.00471 -6956.57844569162 915.904563676316
0.00472 -7016.04193896958 925.693000470869
0.00473 -7073.91385269117 935.262446929753
0.00474 -7132.1653884179 944.902484074203
0.00475 -7190.13941604027 954.51642698892
0.00476 -7247.84331567631 964.105116685824
0.00477 -7305.91916762482 973.763049589223
0.00478 -7362.43464120739 983.205185125194
0.00479 -7418.69049726723 992.622980677384
0.0048 -7475.97386324864 1002.20659442383
0.00481 -7532.35471381742 1011.67094586541
0.00482 -7587.83773373557 1021.01603776692
0.00483 -7643.70663518814 1030.43175673317
0.00484 -7699.32475213714 1039.82386671015
0.00485 -7754.69470855801 1049.19260537651
0.00486 -7809.82506367077 1058.53931860573
0.00487 -7864.71250823556 1067.86314457036
0.00488 -7918.71013589346 1077.06711459429
0.00489 -7973.11656959411 1086.3450883699
0.0049 -8027.29155578264 1095.60170706247
