t px py theta vx vy omega ax ay alpha 
0.0171 -0.1349461214 2.362435193e-06 0 -6.695482 0 0 202.25 0 0
0.0172 -0.135614694 2.362435193e-06 0 -6.676322 0 0 180.95 0 0
0.0173 -0.1362814571 2.362435193e-06 0 -6.659292 0 0 159.65 0 0
0.0174 -0.1369466237 2.362435193e-06 0 -6.644391 0 0 138.35 0 0
0.0175 -0.1376104067 2.362435193e-06 0 -6.631621 0 0 117.1 0 0
0.0176 -0.1382729985 2.362435193e-06 0 -6.620232 0 0 113.75 0 0
0.0177 -0.1389344586 2.362435193e-06 0 -6.609024 0 0 110.45 0 0
0.0178 -0.1395948145 2.362435193e-06 0 -6.598148 0 0 107.15 0 0
0.0179 -0.1402540992 2.362435193e-06 0 -6.587602 0 0 103.75 0 0
0.018 -0.140912346 2.362435193e-06 0 -6.577388 0 0 100.5 0 0
0.0181 -0.1415695879 2.362435193e-06 0 -6.567506 0 0 97.15 0 0
0.0182 -0.1422258581 2.362435193e-06 0 -6.557954 0 0 93.85 0 0
0.0183 -0.1428811899 2.362435193e-06 0 -6.548734 0 0 90.55 0 0
0.0184 -0.1435356161 2.362435193e-06 0 -6.539846 0 0 87.25 0 0
0.0185 -0.14418917 2.362435193e-06 0 -6.531288 0 0 83.9 0 0
0.0186 -0.1448418848 2.362435193e-06 0 -6.523062 0 0 80.6 0 0
0.0187 -0.1454937936 2.362435193e-06 0 -6.515167 0 0 77.3 0 0
0.0188 -0.1461449294 2.362435193e-06 0 -6.507604 0 0 73.95 0 0
0.0189 -0.1467953254 2.362435193e-06 0 -6.500372 0 0 70.65 0 0
0.019 -0.1474450148 2.362435193e-06 0 -6.493471 0 0 67.35 0 0
0.0191 -0.1480940307 2.362435193e-06 0 -6.486902 0 0 64.05 0 0
0.0192 -0.1487424063 2.362435193e-06 0 -6.480664 0 0 60.75 0 0
0.0193 -0.1493901746 2.362435193e-06 0 -6.474757 0 0 57.4 0 0
0.0194 -0.1500373688 2.362435193e-06 0 -6.469181 0 0 54.1 0 0
0.0195 -0.150684022 2.362435193e-06 0 -6.463937 0 0 50.8 0 0
0.0196 -0.1513301673 2.362435193e-06 0 -6.459024 0 0 47.45 0 0
0.0197 -0.1519758379 2.362435193e-06 0 -6.454443 0 0 44.15 0 0
0.0198 -0.1526210669 2.362435193e-06 0 -6.450192 0 0 40.85 0 0
0.0199 -0.1532658875 2.362435193e-06 0 -6.446274 0 0 37.55 0 0
0.02 -0.1539103327 2.362435193e-06 0 -6.442686 0 0 34.15 0 0
0.0201 -0.154554463 2.362435193e-06 0 -6.440412 0 0 7.35 0 0
0.0202 -0.1551985126 2.362435193e-06 0 -6.441023 0 0 -19.55 0 0
0.0203 -0.1558427577 2.362435193e-06 0 -6.444323 0 0 -46.45 0 0
0.0204 -0.1564874672 2.362435193e-06 0 -6.450311 0 0 -73.35 0 0
0.0205 -0.1571329099 2.362435193e-06 0 -6.458987 0 0 -100.25 0 0
0.0206 -0.1577793547 2.362435193e-06 0 -6.470353 0 0 -127.05 0 0
0.0207 -0.1584270705 2.362435193e-06 0 -6.484406 0 0 -153.95 0 0
0.0208 -0.1590763261 2.362435193e-06 0 -6.501149 0 0 -180.85 0 0
0.0209 -0.1597273903 2.362435193e-06 0 -6.52058 0 0 -207.75 0 0
0.021 -0.1603805321 2.362435193e-06 0 -6.542699 0 0 -234.65 0 0
0.0211 -0.1610360202 2.362435193e-06 0 -6.567508 0 0 -261.55 0 0
0.0212 -0.1616941237 2.362435193e-06 0 -6.595004 0 0 -288.45 0 0
0.0213 -0.1623551112 2.362435193e-06 0 -6.62519 0 0 -315.3 0 0
0.0214 -0.1630192517 2.362435193e-06 0 -6.658064 0 0 -342.15 0 0
0.0215 -0.163686814 2.362435193e-06 0 -6.693626 0 0 -369.05 0 0
0.0216 -0.164358067 2.362435193e-06 0 -6.731877 0 0 -395.95 0 0
0.0217 -0.1650332795 2.362435193e-06 0 -6.772817 0 0 -422.85 0 0
0.0218 -0.1657127204 2.362435193e-06 0 -6.816445 0 0 -449.75 0 0
0.0219 -0.1663966586 2.362435193e-06 0 -6.862762 0 0 -476.6 0 0
0.022 -0.1670853628 2.362435193e-06 0 -6.911767 0 0 -503.5 0 0
0.0221 -0.167779102 2.362435193e-06 0 -6.963461 0 0 -530.35 0 0
0.0222 -0.1684781451 2.362435193e-06 0 -7.017843 0 0 -557.25 0 0
0.0223 -0.1691827607 2.362435193e-06 0 -7.074914 0 0 -584.15 0 0
0.0224 -0.169893218 2.362435193e-06 0 -7.134674 0 0 -611.05 0 0
