t x y 
0.00448 28.4011470994314 666.47670482238
0.00449 28.8309133395954 676.847335923159
0.0045 29.2593720794419 687.186407604992
0.00451 29.6864150771219 697.491308124282
0.00452 30.1121742719086 707.76522123661
0.00453 30.5366619796276 718.008444217178
0.00454 30.9597685326273 728.218330918064
0.00455 31.3775294054057 738.29921094585
0.00456 31.7981275631113 748.44855233061
0.00457 32.2214960849866 758.664740183202
0.00458 32.6355127217428 768.655245611964
0.00459 33.048266135299 778.615261014051
0.0046 33.4678704090752 788.7405917862
0.00461 33.8822418194688 798.739638807328
0.00462 34.291387599283 808.61257689855
0.00463 34.7073534696266 818.650087931541
0.00464 35.1180899142582 828.561398559695
0.00465 35.5236871154348 838.348685137918
0.00466 35.9320996794578 848.203904574537
0.00467 36.3393156897949 858.030243301208
0.00468 36.7454737025069 867.8310447075
0.00469 37.1504998633605 877.604526807201
0.0047 37.550318892981 887.252347347118
0.00471 37.95308577352 896.9712979066
0.00472 38.3587323863661 906.759734701152
0.00473 38.7553043483069 916.329181160036
0.00474 39.1548018039702 925.969218304486
0.00475 39.55321815909 935.583161219204
0.00476 39.9505882610199 945.171850916108
0.00477 40.3508280140218 954.829783819506
0.00478 40.7421254093343 964.271919355478
0.00479 41.1324143854379 973.689714907667
0.0048 41.529575053465 983.273328654118
0.00481 41.9217937440778 992.737680095694
0.00482 42.3090705608261 1002.0827719972
0.00483 42.6992743646359 1011.49849096346
0.00484 43.0885000323022 1020.89060094043
0.00485 43.4767574107762 1030.25933960679
0.00486 43.8641022740456 1039.60605283601
0.00487 44.2504989022158 1048.92987880064
0.00488 44.6319289133481 1058.13384882458
0.00489 45.0164258405084 1067.41182260018
0.0049 45.4000380232406 1076.66844129275
0.00491 45.7827048335808 1085.90224212969
0.00492 46.1683806972393 1095.2086504891
0.00493 46.5453219868728 1104.30427742686
0.00494 46.9253615521985 1113.47466498972
0.00495 47.308333046373 1122.71579921571
0.00496 47.6826177026239 1131.74730428802
0.00497 48.056161774981 1140.7609334302
0.00498 48.4327204123804 1149.84730341096
0.00499 48.8084426671817 1158.91348592641
0.005 49.1832886351299 1167.95851817909
0.00501 49.557315613877 1176.98378279504
0.00502 49.9150303397782 1185.61540823204
0.00503 50.1787842630063 1191.97964058467
0.00504 50.2714133215605 1194.21441955818
0.00505 50.1780514170968 1191.96101230055
0.00506 49.8956005874265 1185.14466542271
0.00507 49.448029757919 1174.34378202101
0.00508 48.9481685634495 1162.28107874691
0.00509 48.4888052407005 1151.19564636612
0.0051 48.08510864818 1141.45352644466
0.00511 47.7524841837192 1133.42646751988
0.00512 47.4789215999469 1126.82464702043
0.00513 47.2334477416055 1120.90064557546
0.00514 46.9967205000213 1115.18771529112
0.00515 46.7610205641572 1109.49958018474
0.00516 46.5263924297438 1103.83731384128
0.00517 46.2888300546031 1098.10424618687
0.00518 46.05612280459 1092.48834319398
0.00519 45.8245062661555 1086.89876502327
0.0052 45.5861728530701 1081.14710624831
0.00521 45.3564411794683 1075.60302198185
0.00522 45.1315480065489 1070.17570073424
0.00523 44.8999697013991 1064.58706470866
0.00524 44.6693083213275 1059.02055997641
0.00525 44.4434703845977 1053.57045475949
0.00526 44.2185728975521 1048.14304825411
0.00527 43.9945527934474 1042.73681864809
0.00528 43.7676517502405 1037.261073525
0.00529 43.5416843045938 1031.80786169471
0.0053 43.3204896774013 1026.46982739562
0.00531 43.1001990929967 1021.15361304944
0.00532 42.8807484654102 1015.85767225558
