t px py theta vx vy omega ax ay alpha 
0.00152 -0.04223987318 2.362435193e-06 0 -1.715685 0 0 -1803.95 0 0
0.00153 -0.04225712011 2.362435193e-06 0 -1.7337 0 0 -1799 0 0
0.00154 -0.04227454693 2.362435193e-06 0 -1.751665 0 0 -1794 0 0
0.00155 -0.04229215316 2.362435193e-06 0 -1.76958 0 0 -1789 0 0
0.00156 -0.04230993828 2.362435193e-06 0 -1.787445 0 0 -1784 0 0
0.00157 -0.04232790181 2.362435193e-06 0 -1.80526 0 0 -1779 0 0
0.00158 -0.04234604323 2.362435193e-06 0 -1.823025 0 0 -1774.05 0 0
0.00159 -0.04236436206 2.362435193e-06 0 -1.840741 0 0 -1769.05 0 0
0.0016 -0.0423828578 2.362435193e-06 0 -1.858406 0 0 -1764 0 0
0.00161 -0.04240152993 2.362435193e-06 0 -1.876021 0 0 -1759.05 0 0
0.00162 -0.04242037797 2.362435193e-06 0 -1.893587 0 0 -1754.1 0 0
0.00163 -0.04243940142 2.362435193e-06 0 -1.911103 0 0 -1749.05 0 0
0.00164 -0.04245859978 2.362435193e-06 0 -1.928568 0 0 -1744.05 0 0
0.00165 -0.04247797254 2.362435193e-06 0 -1.945984 0 0 -1739.1 0 0
0.00166 -0.04249751921 2.362435193e-06 0 -1.96335 0 0 -1734.1 0 0
0.00167 -0.04251723929 2.362435193e-06 0 -1.980666 0 0 -1729.1 0 0
0.00168 -0.04253713228 2.362435193e-06 0 -1.997932 0 0 -1724.1 0 0
0.00169 -0.04255719768 2.362435193e-06 0 -2.015148 0 0 -1719.1 0 0
0.0017 -0.04257743499 2.362435193e-06 0 -2.032314 0 0 -1714.1 0 0
0.00171 -0.04259784371 2.362435193e-06 0 -2.04943 0 0 -1709.15 0 0
0.00172 -0.04261842334 2.362435193e-06 0 -2.066497 0 0 -1704.15 0 0
0.00173 -0.04263917339 2.362435193e-06 0 -2.083513 0 0 -1699.1 0 0
0.00174 -0.04266009335 2.362435193e-06 0 -2.100479 0 0 -1694.15 0 0
0.00175 -0.04268118273 2.362435193e-06 0 -2.117396 0 0 -1689.2 0 0
0.00176 -0.04270244102 2.362435193e-06 0 -2.134263 0 0 -1684.15 0 0
0.00177 -0.04272386773 2.362435193e-06 0 -2.151079 0 0 -1679.15 0 0
0.00178 -0.04274546236 2.362435193e-06 0 -2.167846 0 0 -1674.2 0 0
0.00179 -0.0427672244 2.362435193e-06 0 -2.184563 0 0 -1669.2 0 0
0.0018 -0.04278915337 2.362435193e-06 0 -2.20123 0 0 -1664.2 0 0
0.00181 -0.04281124875 2.362435193e-06 0 -2.217847 0 0 -1659.2 0 0
0.00182 -0.04283351006 2.362435193e-06 0 -2.234414 0 0 -1654.2 0 0
0.00183 -0.04285593678 2.362435193e-06 0 -2.250931 0 0 -1649.25 0 0
0.00184 -0.04287852843 2.362435193e-06 0 -2.267399 0 0 -1644.25 0 0
0.00185 -0.04290128451 2.362435193e-06 0 -2.283816 0 0 -1639.2 0 0
0.00186 -0.0429242045 2.362435193e-06 0 -2.300183 0 0 -1634.25 0 0
0.00187 -0.04294728792 2.362435193e-06 0 -2.316501 0 0 -1629.3 0 0
0.00188 -0.04297053427 2.362435193e-06 0 -2.332769 0 0 -1624.25 0 0
0.00189 -0.04299394305 2.362435193e-06 0 -2.348986 0 0 -1619.25 0 0
0.0019 -0.04301751375 2.362435193e-06 0 -2.365154 0 0 -1614.3 0 0
0.00191 -0.04304124588 2.362435193e-06 0 -2.381272 0 0 -1609.3 0 0
0.00192 -0.04306513894 2.362435193e-06 0 -2.39734 0 0 -1604.3 0 0
0.00193 -0.04308919243 2.362435193e-06 0 -2.413358 0 0 -1599.3 0 0
0.00194 -0.04311340585 2.362435193e-06 0 -2.429326 0 0 -1594.3 0 0
0.00195 -0.0431377787 2.362435193e-06 0 -2.445244 0 0 -1589.3 0 0
0.00196 -0.04316231048 2.362435193e-06 0 -2.461112 0 0 -1584.35 0 0
0.00197 -0.04318700069 2.362435193e-06 0 -2.476931 0 0 -1579.35 0 0
0.00198 -0.04321184884 2.362435193e-06 0 -2.492699 0 0 -1574.3 0 0
0.00199 -0.04323685442 2.362435193e-06 0 -2.508417 0 0 -1569.35 0 0
0.002 -0.04326201694 2.362435193e-06 0 -2.524086 0 0 -1564.4 0 0
0.00201 -0.04328733589 2.362435193e-06 0 -2.539705 0 0 -1559.35 0 0
0.00202 -0.04331281078 2.362435193e-06 0 -2.555273 0 0 -1554.35 0 0
0.00203 -0.04333844111 2.362435193e-06 0 -2.570792 0 0 -1549.4 0 0
0.00204 -0.04336422637 2.362435193e-06 0 -2.586261 0 0 -1544.4 0 0
0.00205 -0.04339016608 2.362435193e-06 0 -2.60168 0 0 -1539.4 0 0
0.00206 -0.04341625972 2.362435193e-06 0 -2.617049 0 0 -1534.4 0 0
0.00207 -0.04344250681 2.362435193e-06 0 -2.632368 0 0 -1529.4 0 0
0.00208 -0.04346890683 2.362435193e-06 0 -2.647637 0 0 -1524.45 0 0
0.00209 -0.0434954593 2.362435193e-06 0 -2.662857 0 0 -1519.45 0 0
0.0021 -0.04352216372 2.362435193e-06 0 -2.678026 0 0 -1514.4 0 0
0.00211 -0.04354901957 2.362435193e-06 0 -2.693145 0 0 -1509.45 0 0
0.00212 -0.04357602637 2.362435193e-06 0 -2.708215 0 0 -1504.5 0 0
0.00213 -0.04360318362 2.362435193e-06 0 -2.723235 0 0 -1499.45 0 0
0.00214 -0.04363049082 2.362435193e-06 0 -2.738204 0 0 -1494.45 0 0
0.00215 -0.04365794746 2.362435193e-06 0 -2.753124 0 0 -1489.5 0 0
0.00216 -0.04368555305 2.362435193e-06 0 -2.767994 0 0 -1484.5 0 0
0.00217 -0.04371330709 2.362435193e-06 0 -2.782814 0 0 -1479.5 0 0
0.00218 -0.04374120908 2.362435193e-06 0 -2.797584 0 0 -1474.5 0 0
0.00219 -0.04376925852 2.362435193e-06 0 -2.812304 0 0 -1469.5 0 0
0.0022 -0.04379745491 2.362435193e-06 0 -2.826974 0 0 -1464.5 0 0
0.00221 -0.04382579775 2.362435193e-06 0 -2.841594 0 0 -1459.55 0 0
0.00222 -0.04385428654 2.362435193e-06 0 -2.856165 0 0 -1454.55 0 0
0.00223 -0.04388292079 2.362435193e-06 0 -2.870685 0 0 -1449.5 0 0
0.00224 -0.04391169999 2.362435193e-06 0 -2.885155 0 0 -1444.55 0 0
0.00225 -0.04394062365 2.362435193e-06 0 -2.899576 0 0 -1439.6 0 0
0.00226 -0.04396969126 2.362435193e-06 0 -2.913947 0 0 -1434.55 0 0
0.00227 -0.04399890233 2.362435193e-06 0 -2.928267 0 0 -1429.55 0 0
0.00228 -0.04402825636 2.362435193e-06 0 -2.942538 0 0 -1424.6 0 0
0.00229 -0.04405775284 2.362435193e-06 0 -2.956759 0 0 -1419.6 0 0
0.0023 -0.04408739129 2.362435193e-06 0 -2.97093 0 0 -1414.6 0 0
0.00231 -0.04411717119 2.362435193e-06 0 -2.985051 0 0 -1409.6 0 0
0.00232 -0.04414709206 2.362435193e-06 0 -2.999122 0 0 -1404.6 0 0
0.00233 -0.04417715338 2.362435193e-06 0 -3.013143 0 0 -1399.65 0 0
0.00234 -0.04420735467 2.362435193e-06 0 -3.027115 0 0 -1394.65 0 0
0.00235 -0.04423769543 2.362435193e-06 0 -3.041036 0 0 -1389.6 0 0
0.00236 -0.04426817514 2.362435193e-06 0 -3.054907 0 0 -1384.65 0 0
0.00237 -0.04429879332 2.362435193e-06 0 -3.068729 0 0 -1379.7 0 0
0.00238 -0.04432954947 2.362435193e-06 0 -3.082501 0 0 -1374.65 0 0
0.00239 -0.04436044309 2.362435193e-06 0 -3.096222 0 0 -1369.65 0 0
